Wavelength,R_smooth
1094.7693837629438,0.21788841065808653
1095.1797332701942,0.21796584428847593
1095.5900677629506,0.21803157046408703
1096.0003872364564,0.21808437084722868
1096.4106916859548,0.21812302710020973
1096.8209811066915,0.21814632088533903
1097.231255493911,0.21815303386492546
1097.6415148428605,0.21814194770127784
1098.0517591487858,0.21811184405670503
1098.4619884069352,0.2180615045935159
1098.8722026125574,0.21798971097401929
1099.2824017609018,0.21789524486052403
1099.692585847218,0.21777688791533903
