sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
632.332777696476,1.87803947644388,632.332777696476,0.029720782143953,,
631.552598228069,1.87806078614421,631.552598228069,0.0297623021881472,,
630.772418759661,1.87808217653441,630.772418759661,0.0298039438578795,,
629.992239291252,1.87810364802381,629.992239291252,0.0298457077057074,,
629.212059822846,1.87812520102437,629.212059822846,0.0298875942876001,,
628.431880354436,1.87814683595066,628.431880354436,0.0299296041629882,,
627.651700886029,1.8781685532199,627.651700886029,0.0299717378947613,,
626.871521417619,1.87819035325197,626.871521417619,0.0300139960493126,,
626.091341949211,1.87821223646946,626.091341949211,0.0300563791965691,,
625.311162480802,1.87823420329763,625.311162480802,0.0300988879100054,,
624.530983012396,1.8782562541645,624.530983012396,0.0301415227666872,,
623.750803543986,1.87827838950083,623.750803543986,0.0301842843472883,,
622.970624075578,1.87830060974015,622.970624075578,0.0302271732361251,,
622.190444607172,1.87832291531878,622.190444607172,0.0302701900211761,,
621.410265138763,1.87834530667586,621.410265138763,0.0303133352941304,,
620.630085670354,1.87836778425335,620.630085670354,0.030356609650398,,
619.849906201947,1.87839034849609,619.849906201947,0.0304000136891538,,
619.069726733537,1.87841299985178,619.069726733537,0.0304435480133469,,
618.28954726513,1.87843573877103,618.28954726513,0.0304872132297575,,
617.509367796723,1.87845856570739,617.509367796723,0.030531009949009,,
616.729188328314,1.87848148111734,616.729188328314,0.0305749387856089,,
615.949008859906,1.87850448546032,615.949008859906,0.0306190003579705,,
615.168829391495,1.8785275791988,615.168829391495,0.0306631952884487,,
614.388649923087,1.87855076279823,614.388649923087,0.0307075242033828,,
613.60847045468,1.87857403672713,613.60847045468,0.0307519877331051,,
612.828290986273,1.87859740145706,612.828290986273,0.0307965865120004,,
612.048111517865,1.8786208574627,612.048111517865,0.0308413211785064,,
611.267932049455,1.87864440522182,611.267932049455,0.0308861923751825,,
610.487752581048,1.87866804521533,610.487752581048,0.0309312007487194,,
609.707573112641,1.87869177792731,609.707573112641,0.0309763469499817,,
608.927393644231,1.87871560384503,608.927393644231,0.0310216316340339,,
608.147214175824,1.87873952345897,608.147214175824,0.031067055460185,,
607.367034707415,1.87876353726284,607.367034707415,0.0311126190920239,,
606.586855239008,1.87878764575363,606.586855239008,0.0311583231974377,,
605.806675770598,1.87881184943161,605.806675770598,0.031204168448667,,
605.026496302189,1.87883614880038,605.026496302189,0.0312501555223295,,
604.246316833782,1.87886054436687,604.246316833782,0.0312962850994635,,
603.466137365375,1.87888503664137,603.466137365375,0.0313425578655604,,
602.685957896965,1.8789096261376,602.685957896965,0.0313889745105997,,
601.905778428557,1.87893431337268,601.905778428557,0.0314355357290834,,
601.125598960149,1.87895909886718,601.125598960149,0.0314822422200944,,
600.345419491741,1.87898398314516,600.345419491741,0.0315290946873007,,
599.565240023334,1.87900896673419,599.565240023334,0.0315760938390263,,
598.785060554926,1.87903405016535,598.785060554926,0.0316232403882682,,
598.004881086518,1.87905923397332,598.004881086518,0.0316705350527373,,
597.224701618109,1.87908451869635,597.224701618109,0.0317179785549161,,
596.444522149701,1.87910990487632,596.444522149701,0.0317655716220833,,
595.664342681292,1.87913539305876,595.664342681292,0.0318133149863385,,
594.884163212884,1.87916098379287,594.884163212884,0.0318612093846889,,
594.103983744477,1.87918667763158,594.103983744477,0.0319092555590429,,
593.323804276069,1.87921247513155,593.323804276069,0.0319574542562781,,
592.54362480766,1.87923837685321,592.54362480766,0.0320058062282724,,
591.763445339252,1.87926438336079,591.763445339252,0.0320543122319616,,
590.983265870843,1.87929049522236,590.983265870843,0.0321029730293488,,
590.203086402435,1.87931671300985,590.203086402435,0.0321517893875983,,
589.422906934028,1.87934303729909,589.422906934028,0.0322007620790287,,
588.642727465618,1.87936946866984,588.642727465618,0.0322498918811918,,
587.862547997211,1.87939600770581,587.862547997211,0.0322991795768976,,
587.082368528804,1.87942265499471,587.082368528804,0.0323486259542674,,
586.302189060393,1.87944941112827,586.302189060393,0.0323982318067813,,
585.522009591985,1.87947627670228,585.522009591985,0.0324479979333217,,
584.741830123578,1.87950325231663,584.741830123578,0.0324979251382157,,
583.961650655169,1.87953033857533,583.961650655169,0.032548014231287,,
583.181471186762,1.87955753608654,583.181471186762,0.0325982660279064,,
582.401291718354,1.87958484546264,582.401291718354,0.0326486813490277,,
581.621112249944,1.87961226732022,581.621112249944,0.0326992610212497,,
580.840932781537,1.87963980228014,580.840932781537,0.0327500058768606,,
580.060753313128,1.87966745096754,580.060753313128,0.0328009167538806,,
579.280573844721,1.87969521401194,579.280573844721,0.0328519944961208,,
578.500394376313,1.87972309204719,578.500394376313,0.0329032399532273,,
