sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
864.826259282119,1.96111680701338,864.826259282119,0.0501164006762035,,
864.046079813707,1.96126541371172,864.046079813707,0.0500985035978322,,
863.265900345303,1.96141442070363,863.265900345303,0.050080552447504,,
862.485720876894,1.96156382943678,862.485720876894,0.0500625471575652,,
861.705541408484,1.96171364136537,861.705541408484,0.0500444876610919,,
860.925361940076,1.96186385795027,860.925361940076,0.0500263738919196,,
860.145182471669,1.96201448065897,860.145182471669,0.0500082057846369,,
859.365003003261,1.96216551096569,859.365003003261,0.0499899832746087,,
858.584823534849,1.96231695035136,858.584823534849,0.0499717062979922,,
857.804644066442,1.96246880030368,857.804644066442,0.0499533747917375,,
857.024464598036,1.96262106231717,857.024464598036,0.0499349886936089,,
856.244285129624,1.96277373789319,856.244285129624,0.049916547942201,,
855.464105661217,1.96292682853999,855.464105661217,0.0498980524769414,,
854.683926192812,1.96308033577272,854.683926192812,0.0498795022381147,,
853.9037467244,1.96323426111351,853.9037467244,0.049860897166867,,
853.123567255993,1.96338860609148,853.123567255993,0.0498422372052274,,
852.343387787586,1.96354337224278,852.343387787586,0.0498235222961179,,
851.563208319179,1.96369856111064,851.563208319179,0.0498047523833655,,
850.783028850772,1.96385417424541,850.783028850772,0.049785927411721,,
850.002849382358,1.9640102132046,850.002849382358,0.0497670473268737,,
849.222669913951,1.9641666795529,849.222669913951,0.0497481120754593,,
848.442490445547,1.96432357486223,848.442490445547,0.0497291216050809,,
847.662310977139,1.9644809007118,847.662310977139,0.0497100758643241,,
846.882131508728,1.96463865868813,846.882131508728,0.049690974802767,,
846.101952040322,1.96479685038509,846.101952040322,0.0496718183709969,,
845.321772571909,1.96495547740397,845.321772571909,0.0496526065206369,,
844.541593103505,1.96511454135346,844.541593103505,0.049633339204338,,
843.761413635093,1.96527404384977,843.761413635093,0.0496140163758209,,
842.98123416669,1.9654339865166,842.98123416669,0.0495946379898754,,
842.20105469828,1.96559437098523,842.20105469828,0.0495752040023776,,
841.42087522987,1.96575519889455,841.42087522987,0.0495557143703161,,
840.640695761461,1.9659164718911,840.640695761461,0.049536169051803,,
839.860516293053,1.9660781916291,839.860516293053,0.0495165680060863,,
839.080336824644,1.96624035977052,839.080336824644,0.0494969111935701,,
838.300157356238,1.96640297798509,838.300157356238,0.049477198575841,,
837.519977887828,1.9665660479504,837.519977887828,0.0494574301156674,,
836.739798419425,1.96672957135187,836.739798419425,0.0494376057770314,,
835.959618951011,1.96689354988285,835.959618951011,0.0494177255251414,,
835.179439482605,1.96705798524465,835.179439482605,0.0493977893264545,,
834.399260014197,1.96722287914658,834.399260014197,0.0493777971486857,,
833.619080545791,1.96738823330599,833.619080545791,0.0493577489608366,,
832.838901077381,1.96755404944834,832.838901077381,0.0493376447332095,,
832.058721608974,1.9677203293072,832.058721608974,0.0493174844374225,,
831.278542140563,1.96788707462435,831.278542140563,0.049297268046435,,
830.498362672158,1.96805428714981,830.498362672158,0.0492769955345656,,
829.718183203747,1.96822196864185,829.718183203747,0.0492566668775103,,
