Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
449.3274162888955,0.96569398711728,0.9735937050119919,0.13569868906802707,0.13569862574830555
449.7541664883682,0.9657802158591215,0.9736703673001552,0.13575725664835298,0.13575722406961227
450.1809108005504,0.9658664599964236,0.9737469508840623,0.13576184188976861,0.1357618511926234
450.6076492197296,0.9659528354759573,0.9738235459017572,0.13569308398510643,0.13569315087184708
451.03438174019095,0.9660389332094326,0.9738998360204321,0.13562680258212811,0.13562692773789498
451.4611083562209,0.9661251037704934,0.973976088199028,0.1355885478620269,0.1355887241323545
451.8878290621062,0.9662109641096807,0.9740520121686094,0.13555029630817106,0.13555052477281485
452.3145438521331,0.9662965224743065,0.9741276057646261,0.135544176711411,0.13554444847256497
452.74125272058893,0.9663817762252874,0.9742028738083169,0.13554952363692185,0.13554983593706327
453.16795566175983,0.9664665694031871,0.9742776923950147,0.13556055705283532,0.13556091524623423
453.5946526699329,0.9665508213191824,0.9743519962068075,0.13558036518669414,0.13558077671724836
454.0213437393964,0.9666347332277837,0.9744259518875312,0.1356006581207987,0.13560112297396626
454.4480288644369,0.9667175954756648,0.974498989998269,0.13562946775696066,0.13562998360514447
454.87470803934247,0.9668001645353312,0.9745717195937361,0.13565830832541517,0.13565887516300412
