Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD,Ag_Mirror_Corrected_Counts,Ag_Mirror_Corrected_CountsPerMs,R_Exp_GlassPVK_by_AgMirror,Residual_Fixed_AgMirror,Residual_BestD_AgMirror
404.9143540892625,14.9399995803833,13.800000190734863,0.746999979019165,0.6900000095367431,True,False,sample_ref_below_floor,filename_inference,1.0321751499986698,0.9534148371433879,0.9621539853274507,0.14370916034142905,0.14370916099380962,0.8884659896572407,0.8884659890048602,11.78282828282829,0.5891414141414145,1.2199600802130872,1.076250919871658,1.0762509192192775
405.34168533887566,19.1200008392334,15.300000190734863,0.9560000419616699,0.7650000095367432,True,False,sample_ref_below_floor,filename_inference,1.191779250425782,0.9536726965729259,0.9623896866974914,0.14360903740002215,0.1436090377457304,1.04817021302576,1.0481702126800516,12.623434343434269,0.6311717171717135,1.4576771357706086,1.3140680983705866,1.3140680980248782
405.7690112962718,10.100000381469728,6.300000190734863,0.5050000190734865,0.3150000095367432,True,False,sample_ref_below_floor,filename_inference,1.5293114446186253,0.9539269335540693,0.96262199941143,0.1435108433091915,0.14351084332780317,1.385800601309434,1.3858006012908222,12.323030303030237,0.6161515151515118,0.7889684860123922,0.6454576427032007,0.645457642684589
406.19633195572214,7.179999828338623,9.699999809265137,0.3589999914169312,0.4849999904632568,True,False,sample_ref_below_floor,filename_inference,0.7062861378938043,0.9541748700071704,0.9628487284842914,0.1434144484350417,0.14341444810698453,0.5628716894587626,0.5628716897868198,13.999292929293006,0.6999646464646503,0.4938287769354083,0.3504143285003666,0.3504143288284237
406.6236473114972,16.399999618530273,13.100000381469728,0.8199999809265137,0.6550000190734864,True,False,sample_ref_below_floor,filename_inference,1.1948409492631107,0.954415686294091,0.9630692142486073,0.14331979073359558,0.14331979003920747,1.051521158529515,1.051521159223903,12.501616161616198,0.6250808080808099,1.263383433158736,1.1200636424251402,1.1200636431195283
407.05095735786904,4.139999866485596,4.099999904632568,0.2069999933242798,0.20499999523162843,True,False,sample_ref_below_floor,filename_inference,0.9639676992624308,0.954654010266885,0.9632872752302875,0.14322703782430266,0.1432270367405276,0.8207406614381281,0.8207406625219031,13.216161616161685,0.6608080808080843,0.30175245329656347,0.15852541547226082,0.15852541655603586
407.4782620891088,8.239999771118164,9.75,0.4119999885559082,0.4875,True,False,sample_ref_below_floor,filename_inference,0.8069977295509869,0.9548820487472426,0.9634965178609218,0.14313581878705878,0.14313581729517919,0.6638619107639281,0.6638619122558077,13.603636363636383,0.6801818181818191,0.5836094757626201,0.44047365697556135,0.4404736584674409
407.9055614994885,15.340000152587892,9.600000381469727,0.7670000076293946,0.48000001907348633,True,False,sample_ref_below_floor,filename_inference,1.526184381466909,0.95510889820974,0.9637044287880957,0.14304651849223718,0.14304651656695616,1.3831378629746718,1.3831378648999528,13.431313131313118,0.6715656565656559,1.1006538184411851,0.957607299948948,0.957607301874229
408.33285558327935,8.460000038146973,12.149999618530272,0.42300000190734866,0.6074999809265136,True,False,sample_ref_below_floor,filename_inference,0.6651906445895587,0.9553269552683467,0.9639047756776143,0.14295874843262396,0.14295874605327527,0.5222318961569348,0.5222318985362834,12.504949494949528,0.6252474747474764,0.6521125449004127,0.5091537964677888,0.5091537988471374
408.7601443347542,3.559999942779541,2.5,0.17799999713897705,0.125,True,False,sample_ref_below_floor,filename_inference,1.3606914017055556,0.9555417300394453,0.9641020930537346,0.1428727521978757,0.14287274933919103,1.21781864950768,1.2178186523663646,13.52767676767678,0.676383838383839,0.2537171352516262,0.1108443830537505,0.11084438591243517
409.18742774818423,11.920000076293944,7.949999809265136,0.5960000038146972,0.3974999904632568,True,False,sample_ref_below_floor,filename_inference,1.4330259242894776,0.9557513214643711,0.9642948310991641,0.1427884052884234,0.14278840192590833,1.2902375190010542,1.2902375223635694,10.851515151515173,0.5425757575757586,1.0592432761490413,0.9164548708606179,0.916454874223133
409.61470581784215,14.579999923706056,14.399999618530272,0.7289999961853029,0.7199999809265136,True,False,sample_ref_below_floor,filename_inference,0.9679040899077216,0.9559546363771351,0.9644821062148846,0.14270562187690394,0.1427056179862916,0.8251984680308176,0.82519847192143,13.73050505050503,0.6865252525252515,1.0241538081304333,0.8814481862535294,0.8814481901441418
410.0419785380003,11.81999969482422,10.350000381469728,0.5909999847412111,0.5175000190734864,True,False,sample_ref_below_floor,filename_inference,1.0919578490248716,0.9561560444798605,0.9646675060507909,0.1426246194963593,0.14262461504901625,0.9493332295285123,0.9493332339758553,11.734848484848499,0.586742424242425,0.9716673923697787,0.8290427728734194,0.8290427773207625
410.46924590293,18.100000381469727,17.0,0.9050000190734864,0.85,True,False,sample_ref_below_floor,filename_inference,1.0182298977208235,0.9563485025655248,0.9648452768288888,0.1425449602352938,0.1425449552081421,0.8756849374855297,0.8756849425126814,13.088787878787912,0.6544393939393955,1.3342488273466755,1.1917038671113818,1.1917038721385333
410.89650790690513,-0.3799999952316284,1.149999976158142,-0.01899999976158142,0.057499998807907106,False,False,sample_nonpositive,filename_inference,-0.3160740842383525,0.9565399839459212,0.965021951080114,0.14246709579099298,0.14246709015294945,-0.45854118002934546,-0.45854117439130193,13.804848484848549,0.6902424242424274,-0.026563734995812462,-0.16903083078680545,-0.16903082514876192
411.3237645441979,10.739999771118164,10.649999618530272,0.5369999885559082,0.5324999809265136,True,False,sample_ref_below_floor,filename_inference,0.9648092031597973,0.9567241959574606,0.9651923928519959,0.14239060429806108,0.14239059802340898,0.8224185988617363,0.8224186051363884,14.707878787878713,0.7353939393939356,0.7048036108958525,0.5624130065977915,0.5624130128724436
411.75101580908114,9.819999694824219,5.449999809265137,0.4909999847412109,0.27249999046325685,True,False,sample_ref_below_floor,filename_inference,1.724185647916701,0.9569054729437967,0.9653601540315782,0.14231574145410117,0.14231573451202606,1.5818699064625998,1.581869913404675,13.17060606060602,0.6585303030303009,0.7197722241757919,0.5774564827216907,0.5774564896637658
412.17826169582753,14.5,11.399999618530272,0.725,0.5699999809265136,True,False,sample_ref_below_floor,filename_inference,1.217341901264295,0.9570825662092329,0.965524222164711,0.14224239528850746,0.14224238764877223,1.0750995059757875,1.0750995136155228,14.504949494949528,0.7252474747474764,0.9651947582625502,0.8229523629740427,0.822952370613778
412.6055021987102,4.840000152587891,5.0,0.24200000762939453,0.25,True,False,sample_ref_below_floor,filename_inference,0.9266221095800555,0.9572542152551398,0.9656835783991592,0.14217045121906946,0.1421704428520928,0.7844516583609861,0.7844516667279627,12.861414141414116,0.6430707070707058,0.3634055023353484,0.22123505111627895,0.2212350594832556
