Wavelength_nm,n_v1,k_v1,n_v2,k_v2,eps1_v1,eps2_v1,eps1_v2,eps2_v2,dn_v1_dlambda,dk_v1_dlambda,dn_v2_dlambda,dk_v2_dlambda
879.0,2.4899389157521843,0.0,2.489938915752184,0.0,6.199795804177163,0.0,6.199795804177161,0.0,-0.0009353705461077055,0.0,-0.0009353705461079276,0.0
880.0,2.4890051414008587,0.0,2.4890051414008583,0.0,6.195146593919909,0.0,6.195146593919906,0.0,-0.0009321853996242524,0.0,-0.0009321853996240304,0.0
881.0,2.488074544952936,0.0,2.488074544952936,0.0,6.190514941242759,0.0,6.190514941242759,0.0,-0.0009290146982638969,0.0,-0.0009290146982638969,0.0
882.0,2.487147112004331,0.0,2.4871471120043305,0.0,6.185900756751484,0.0,6.185900756751481,0.0,-0.000925858360231846,0.0,-0.000925858360232068,0.0
883.0,2.486222828232472,0.0,2.4862228282324716,0.0,6.1813039516242725,0.0,6.18130395162427,0.0,-0.0009227163042886399,0.0,-0.0009227163042884179,0.0
884.0,2.4853016793957536,0.0,2.4853016793957536,0.0,6.176724437607353,0.0,6.176724437607353,0.0,-0.0009195884497423812,0.0,-0.0009195884497423812,0.0
885.0,2.4843836513329873,0.0,2.484383651332987,0.0,6.172162127010626,0.0,6.172162127010624,0.0,-0.0009164747164509546,0.0,-0.0009164747164511766,0.0
886.0,2.4834687299628517,0.0,2.4834687299628513,0.0,6.1676169327033,0.0,6.1676169327032975,0.0,-0.0009133750248133676,0.0,-0.0009133750248131456,0.0
887.0,2.4825569012833606,0.0,2.4825569012833606,0.0,6.163088768109642,0.0,6.163088768109642,0.0,-0.0009102892957648656,0.0,-0.0009102892957646436,0.0
888.0,2.481648151371322,0.0,2.481648151371322,0.0,6.1585775472046995,0.0,6.1585775472046995,0.0,-0.0009072174507762654,0.0,-0.0009072174507762654,0.0
889.0,2.480742466381808,0.0,2.480742466381808,0.0,6.154083184510096,0.0,6.154083184510096,0.0,-0.0009041594118470719,0.0,-0.000904159411847294,0.0
890.0,2.479839832547628,0.0,2.4798398325476274,0.0,6.149605595089847,0.0,6.149605595089845,0.0,-0.0009011151015019259,0.0,-0.00090111510150237,0.0
891.0,2.478940236178804,0.0,2.4789402361788033,0.0,6.145144694546226,0.0,6.145144694546222,0.0,-0.0008980844427879386,0.0,-0.0008980844427877166,0.0
892.0,2.478043663662052,0.0,2.478043663662052,0.0,6.140700399015645,0.0,6.140700399015645,0.0,-0.0008950673592666991,0.0,-0.0008950673592664771,0.0
893.0,2.477150101460271,0.0,2.4771501014602704,0.0,6.13627262516463,0.0,6.136272625164628,0.0,-0.0008920637750144955,0.0,-0.0008920637750144955,0.0
894.0,2.476259536112023,0.0,2.476259536112023,0.0,6.131861290185731,0.0,6.131861290185731,0.0,-0.0008890736146165423,0.0,-0.0008890736146165423,0.0
895.0,2.4753719542310377,0.0,2.4753719542310373,0.0,6.127466311793587,0.0,6.127466311793585,0.0,-0.0008860968031627614,0.0,-0.0008860968031629834,0.0
896.0,2.4744873425056975,0.0,2.474487342505697,0.0,6.123087608220909,0.0,6.1230876082209065,0.0,-0.0008831332662448954,0.0,-0.0008831332662446734,0.0
897.0,2.473605687698548,0.0,2.473605687698548,0.0,6.118725098214607,0.0,6.118725098214607,0.0,-0.0008801829299498465,0.0,-0.0008801829299498465,0.0
898.0,2.4727269766457978,0.0,2.4727269766457973,0.0,6.1143787010318675,0.0,6.114378701031866,0.0,-0.0008772457208598983,0.0,-0.0008772457208601203,0.0
899.0,2.471851196256828,0.0,2.4718511962568277,0.0,6.1100483364363125,0.0,6.11004833643631,0.0,-0.0008743215660467207,0.0,-0.0008743215660464987,0.0
900.0,2.4709783335137043,0.0,2.4709783335137043,0.0,6.105733924694164,0.0,6.105733924694164,0.0,-0.0008728627431238145,0.0,-0.0008728627431233704,0.0
