Wavelength_nm,Absolute_Reflectance,window_label,with_ag
646.2163293442582,0.0169310685231414,front,False
646.6363782867052,0.0168645635821377,front,False
647.0564153906395,0.0168215166720085,front,False
647.4764406508824,0.0167713151133032,front,False
647.8964540622561,0.0167284823270745,front,False
648.3164556195833,0.0166498418652062,front,False
648.7364453176867,0.0166173577258324,front,False
649.1564231513912,0.016562780862177,front,False
649.5763891155202,0.0165091961383485,front,False
649.9963432048988,0.0164752297963647,front,False
650.4162854143527,0.0163811928972849,masked,False
650.8362157387088,0.0163401589598322,masked,False
651.2561341727932,0.0162518677813172,masked,False
651.6760407114333,0.0162602640230155,masked,False
652.0959353494569,0.0161810719935834,masked,False
652.5158180816935,0.0161158252045714,masked,False
652.9356889029713,0.0160356378199534,masked,False
653.3555478081212,0.0160329455770317,masked,False
653.7753947919724,0.0159845569637693,masked,False
654.1952298493571,0.0159098452164789,masked,False
654.6150529751059,0.0158474096725086,masked,False
655.0348641640516,0.0157544214341698,masked,False
655.4546634110264,0.0156869960688289,masked,False
655.8744507108647,0.0156669005653495,masked,False
656.2942260583999,0.0156021277218251,masked,False
656.7139894484666,0.0155404078166105,masked,False
657.1337408758999,0.0155079480779143,masked,False
657.5534803355364,0.0154415565962599,masked,False
657.9732078222117,0.0153509614429332,masked,False
658.3929233307631,0.0153104498452831,masked,False
658.8126268560281,0.0152595825310321,masked,False
659.2323183928456,0.0151657058752073,masked,False
659.6519979360536,0.0151185397275053,masked,False
660.0716654804921,0.0150710783439285,masked,False
660.4913210210012,0.0150252132391909,masked,False
660.9109645524209,0.0149949636473488,masked,False
661.3305960695927,0.0149096439664812,masked,False
661.7502155673595,0.0148568468380775,masked,False
662.1698230405624,0.0148369337473886,masked,False
662.5894184840455,0.0147437036510792,masked,False
663.0090018926521,0.014684064390983,masked,False
663.4285732612265,0.0146604553078119,masked,False
663.8481325846134,0.0145672238994253,masked,False
664.2676798576588,0.0145394519842922,masked,False
664.6872150752088,0.0144827889378377,masked,False
665.1067382321095,0.0143937682726788,masked,False
665.5262493232093,0.0143826971172091,masked,False
665.9457483433549,0.0142827550295468,masked,False
666.3652352873963,0.0142014687753227,masked,False
666.7847101501814,0.014163148174459,masked,False
667.2041729265608,0.0141176025097149,masked,False
667.6236236113843,0.0139933393848335,masked,False
668.0430621995035,0.0140201230493067,masked,False
668.4624886857699,0.013925153467226,masked,False
668.8819030650357,0.013897970572738,masked,False
669.3013053321538,0.013822189472542,masked,False
669.7206954819774,0.013752038842112,masked,False
670.1400735093605,0.0136901887494313,masked,False
670.5594394091584,0.0136695507901038,masked,False
670.9787931762258,0.01361648377513,masked,False
671.3981348054193,0.0136120435026101,masked,False
671.8174642915948,0.0135034896460382,masked,False
672.2367816296095,0.0134550880872763,masked,False
672.6560868143212,0.0134533863589033,masked,False
